id,education,marital_status,income,age,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,response,revenue,customer_since_in_days
7683,Master,Married,70777.0,53,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0.0,2817
5067,Graduation,Together,80134.0,27,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,0,0.0,2828
3220,Graduation,Married,39922.0,38,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0.0,3193
2447,Graduation,Together,30545.0,42,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0.0,3313
8086,Graduation,Married,42243.0,62,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0.0,2893
11166,Graduation,Married,49678.0,60,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0.0,3205
8080,Graduation,Single,26816.0,35,0,0,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0.0,3374
8405,Graduation,Divorced,68274.0,42,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0.0,2965
10469,Graduation,Together,88325.0,40,0,0,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0.0,2837
3469,PhD,Divorced,34487.0,44,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0.0,3354
8687,Graduation,Together,53172.0,43,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0.0,3112
3406,Graduation,Single,45989.0,57,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0.0,3308
5751,2n Cycle,Divorced,31163.0,48,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0.0,2829
8595,Graduation,Widow,42429.0,48,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0.0,2831
1225,Graduation,Married,80124.0,58,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,0.0,2696
8541,2n Cycle,Married,24683.0,31,1,0,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0.0,2806
8151,Basic,Married,24279.0,31,0,0,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0.0,3240
10609,PhD,Married,42769.0,59,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0.0,2953
8420,2n Cycle,Married,15315.0,51,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0.0,3023
8275,PhD,Divorced,47025.0,56,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0.0,2833
6281,Graduation,Divorced,55686.0,55,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,0,0.0,3193
1915,PhD,Married,78939.0,70,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0.0,2892
2416,PhD,Single,66582.0,52,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0.0,2811
7441,Graduation,Divorced,71128.0,48,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0.0,3324
10991,Master,Married,89058.0,61,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0.0,3262
2853,Graduation,Single,51766.0,41,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0.0,2803
2611,Master,Together,82576.0,62,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,0.0,3390
2678,Graduation,Single,34412.0,31,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0.0,3194
5763,Master,Together,49854.0,49,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0.0,2924
9797,Graduation,Married,58116.0,65,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0.0,2770
10906,PhD,Together,46681.0,73,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0.0,2957
1377,Master,Widow,44551.0,67,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0.0,2995
8805,Graduation,Single,48904.0,61,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0.0,3267
6872,PhD,Married,65352.0,47,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0.0,3005
1628,Graduation,Together,71796.0,50,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0.0,2941
7540,Graduation,Married,50300.0,69,0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0.0,2728
2611,Master,Together,82576.0,62,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,0.0,3390
8650,Graduation,Widow,54162.0,43,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0.0,3161
2929,Graduation,Single,20180.0,45,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0.0,3187
405,Graduation,Divorced,41638.0,57,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0,0,0.0,3194
6417,Master,Together,80573.0,50,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0.0,3316
8890,PhD,Divorced,65808.0,50,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0.0,2723
6263,Graduation,Together,35322.0,53,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0.0,3369
9215,PhD,Married,43974.0,41,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0.0,3257
2874,2n Cycle,Divorced,35388.0,33,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0.0,3172
2147,Graduation,Together,76653.0,52,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,0.0,3010
7791,Master,Married,37054.0,54,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0.0,2980
5633,Graduation,Married,50183.0,41,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0.0,2697
8523,Graduation,Married,19329.0,53,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0.0,2890
6001,Graduation,Married,56775.0,42,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0.0,3236
1291,PhD,Together,27683.0,43,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0.0,3387
4186,Graduation,Together,34026.0,71,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0.0,3021
1250,Graduation,Single,37697.0,45,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0.0,2835
11051,PhD,Together,77376.0,65,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0.0,2743
6663,PhD,Single,51141.0,81,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0.0,3049
1672,PhD,Together,65640.0,47,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0.0,2813
4368,Graduation,Married,47850.0,41,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0.0,2901
5046,Graduation,Divorced,78331.0,63,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0.0,2850
10151,Graduation,Divorced,62204.0,61,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0.0,3348
9349,Graduation,Married,92533.0,36,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,0.0,2885
5123,Master,Married,27450.0,70,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0.0,3133
8230,Graduation,Married,33228.0,41,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0.0,2850
944,Graduation,Married,56181.0,59,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0.0,3230
3081,PhD,Married,41014.0,43,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0.0,3126
8916,Graduation,Divorced,36627.0,46,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0.0,3034
8588,Graduation,Married,60544.0,60,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0.0,3366
8504,Graduation,Married,79593.0,48,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,0.0,2741
2678,Graduation,Single,34412.0,31,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0.0,3194
5721,PhD,Married,84117.0,65,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,0.0,2742
6885,Graduation,Divorced,32952.0,44,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0.0,2903
9988,Master,Single,70379.0,45,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0.0,3176
4939,Graduation,Together,37760.0,75,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0.0,3360
2139,Master,Married,7500.0,46,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0.0,2963
6977,Graduation,Together,75702.0,47,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,0.0,3316
2021,Graduation,Married,61456.0,46,0,1,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0.0,3152
8858,PhD,Married,44325.0,49,0,1,69,516,0,21,0,0,5,4,8,2,7,8,0,0,0.0,3172
7254,Graduation,Together,38361.0,52,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0.0,2877
8132,PhD,Married,60631.0,46,1,1,88,565,6,65,0,6,19,5,9,2,8,7,0,0,0.0,3143
574,Graduation,Married,42523.0,57,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0.0,2760
9422,Graduation,Married,38360.0,32,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0.0,3087
2831,Graduation,Together,78416.0,45,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0.0,2695
5043,Basic,Married,26997.0,70,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0.0,3294
10492,Graduation,Together,38285.0,62,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0.0,2698
10398,2n Cycle,Single,24336.0,40,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0.0,3364
11191,Graduation,Divorced,41411.0,35,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0.0,2897
1958,PhD,Together,55012.0,48,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0.0,2793
7165,Graduation,Together,64474.0,49,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0.0,2943
4741,2n Cycle,Married,65463.0,47,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,0,0.0,2843
10736,Graduation,Single,72258.0,50,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0.0,2983
4508,Graduation,Single,75127.0,69,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0.0,2731
1916,Master,Married,45736.0,67,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0.0,3033
9635,Master,Married,35876.0,38,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0.0,2763
6141,Master,Single,49494.0,49,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0.0,3123
10839,Graduation,Together,36283.0,45,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0.0,2769
1008,PhD,Together,44953.0,40,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,0.0,3248
10795,PhD,Married,37401.0,48,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0.0,2747
7352,Graduation,Married,55267.0,64,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0.0,2944
8786,Master,Married,62058.0,65,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0.0,3092
9738,Master,Together,42386.0,35,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0.0,3225
252,PhD,Divorced,41003.0,58,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0.0,3162
6606,Master,Married,70091.0,52,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,0,0.0,3148
3595,Graduation,Together,77226.0,58,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0.0,2814
7165,Graduation,Together,64474.0,49,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0.0,2943
2936,Master,Together,23661.0,39,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0.0,2900
8773,Master,Together,57420.0,50,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,0,0.0,3062
2429,Graduation,Divorced,72071.0,67,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0.0,3193
4381,PhD,Married,46463.0,50,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0.0,3008
3767,Graduation,Married,61314.0,53,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0.0,3123
5125,Graduation,Married,79530.0,61,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0.0,3101
7444,Master,Married,42169.0,52,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0.0,2946
5068,Graduation,Single,22804.0,50,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0.0,3026
7326,Master,Married,56850.0,50,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0.0,2791
3551,Master,Together,60033.0,67,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0.0,2785
6184,PhD,Married,68462.0,52,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0.0,3257
2154,Graduation,Widow,30372.0,50,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0.0,3244
2661,Graduation,Single,18701.0,57,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0.0,3083
983,Graduation,Married,40059.0,37,1,0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,0.0,2967
7495,PhD,Married,56223.0,73,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0.0,2884
8786,Master,Married,62058.0,65,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0.0,3092
2408,Graduation,Married,58597.0,45,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0.0,3279
2276,Graduation,Single,57959.0,66,0,1,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0.0,3116
9648,Graduation,Single,46904.0,54,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0.0,3296
2285,Master,Together,36634.0,67,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0.0,3090
5025,Graduation,Single,48526.0,42,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0.0,2880
3170,Master,Together,68148.0,64,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0.0,2995
524,Basic,Together,22634.0,55,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0.0,3222
7610,Graduation,Together,37292.0,38,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0.0,3130
9923,Master,Single,46423.0,49,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0.0,2977
5324,PhD,Married,58293.0,40,1,0,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0.0,2854
6749,Graduation,Single,86358.0,55,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0.0,3383
1646,Basic,Married,25224.0,49,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0.0,2798
9262,2n Cycle,Together,32414.0,37,0,0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,0.0,3053
9,Master,Single,46098.0,46,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0.0,3373
1497,Graduation,Single,47958.0,69,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0.0,3219
6421,Graduation,Together,88347.0,60,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0.0,3054
4268,Graduation,Married,53154.0,62,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0.0,2713
5389,Graduation,Married,48920.0,57,0,2,93,238,17,68,8,10,6,3,6,2,5,7,0,0,0.0,2945
10699,Graduation,Married,44322.0,36,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0.0,2706
10432,Graduation,Divorced,19346.0,47,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0.0,2843
3870,2n Cycle,Together,63855.0,43,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0.0,3198
7232,Graduation,Widow,42429.0,48,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0.0,2831
2532,Master,Single,73454.0,34,0,0,95,982,73,351,56,14,175,1,2,4,6,5,0,0,0.0,2813
6406,Master,Married,78285.0,33,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0.0,2937
2589,Graduation,Divorced,26759.0,49,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0.0,2835
4442,Graduation,Single,46524.0,60,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0.0,3143
9353,Graduation,Single,62450.0,62,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,0,0.0,2867
10560,PhD,Single,36802.0,41,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0.0,2706
3120,Graduation,Together,38547.0,40,1,0,49,6,1,10,0,1,4,1,1,0,2,8,1,0,0.0,2998
5394,Basic,Single,16014.0,42,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0.0,3162
4990,Graduation,Married,59111.0,67,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0.0,3116
800,Graduation,Together,44512.0,61,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0.0,2996
10590,PhD,Together,76542.0,65,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0.0,3149
6257,Master,Single,60482.0,45,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0.0,3215
6988,Graduation,Married,71952.0,35,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,0.0,3228
5048,PhD,Single,42767.0,50,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0.0,3107
9422,Graduation,Married,38360.0,32,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0.0,3087
6421,Graduation,Together,88347.0,60,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0.0,3054
4508,Graduation,Single,75127.0,69,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0.0,2731
8204,2n Cycle,Married,78041.0,50,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0.0,3253
7325,PhD,Together,38197.0,35,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0.0,3058
67,Master,Single,46423.0,49,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0.0,2977
4910,Graduation,Divorced,68743.0,54,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0.0,3361
8210,Master,Married,54730.0,46,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0.0,3011
3033,Master,Together,38620.0,58,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0.0,3107
10909,Graduation,Married,92344.0,73,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,0.0,2858
5899,PhD,Together,5648.0,71,1,1,68,28,0,6,1,1,13,1,1,0,0,20,0,0,0.0,2801
3722,Graduation,Single,44503.0,49,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0.0,2767
4406,Graduation,Together,67419.0,51,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0.0,3222
4676,Master,Widow,73705.0,70,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0.0,2809
10490,PhD,Married,51039.0,52,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0.0,3259
7972,Graduation,Single,72906.0,66,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0.0,2978
1501,PhD,Married,160803.0,39,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0.0,3387
1928,Graduation,Married,31814.0,48,1,0,73,35,3,20,4,1,20,2,2,0,3,9,0,0,0.0,3198
5735,Master,Single,90638.0,30,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,0.0,2829
1384,Basic,Married,17256.0,29,1,0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,0.0,2911
2437,Graduation,Married,,32,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,0,0.0,3084
1386,Graduation,Together,32474.0,54,1,1,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0.0,2742
10286,Graduation,Married,83715.0,59,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0.0,2839
3152,Graduation,Together,26091.0,64,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0.0,2817
1994,Graduation,Married,,38,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0.0,2919
7937,Graduation,Married,24711.0,39,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0.0,2765
975,Graduation,Single,54252.0,65,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0.0,3090
193,Basic,Married,14421.0,25,0,0,81,0,0,2,3,3,8,1,1,0,2,5,0,0,0.0,2825
3537,Graduation,Together,31089.0,40,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0.0,3374
8746,Graduation,Married,75433.0,32,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,0,0.0,2778
9617,Graduation,Single,15033.0,70,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0.0,2767
10127,Graduation,Married,58692.0,56,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0.0,2777
591,Graduation,Widow,66033.0,64,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0.0,3218
7451,Master,Single,98777.0,61,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,0.0,2825
9672,2n Cycle,Married,23162.0,51,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0.0,2883
7801,Graduation,Together,54753.0,62,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0.0,2983
6606,Master,Married,70091.0,52,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,0,0.0,3148
8663,Graduation,Divorced,39996.0,47,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0.0,2731
486,Graduation,Married,84219.0,33,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0.0,2840
3336,PhD,Together,66375.0,73,0,1,96,712,0,45,0,0,191,3,2,4,5,7,0,0,0.0,2913
5255,Graduation,Single,,35,1,0,19,5,1,3,3,263,362,0,27,0,0,1,0,0,0.0,3187
9699,Graduation,Divorced,67272.0,55,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0.0,2883
5654,Graduation,Married,36026.0,49,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0.0,2798
4478,Graduation,Married,63777.0,42,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0.0,3155
5687,Graduation,Divorced,81702.0,41,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0.0,3337
7002,Graduation,Single,62535.0,66,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0.0,2962
1991,Graduation,Together,44931.0,54,0,1,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0.0,2855
7861,Master,Married,77027.0,69,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0.0,2837
10882,Graduation,Married,53858.0,45,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0.0,3290
8602,Graduation,Divorced,69932.0,57,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0.0,3075
2230,PhD,Married,23626.0,51,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0.0,2729
2613,Master,Married,54197.0,61,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0.0,2780
2258,Graduation,Married,32880.0,35,1,0,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0.0,3265
10736,Graduation,Single,72258.0,50,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0.0,2983
10701,Graduation,Married,65308.0,48,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,0.0,2984
8876,PhD,Together,33629.0,58,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0.0,3383
9422,Graduation,Married,38360.0,32,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0.0,3087
5010,Graduation,Single,25008.0,33,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0.0,2840
3537,Graduation,Together,31089.0,40,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0.0,3374
11110,Graduation,Single,3502.0,48,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0.0,3135
6365,2n Cycle,Married,30390.0,34,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0.0,2993
10789,PhD,Married,45759.0,57,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0.0,3184
7516,Graduation,Married,30096.0,38,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0.0,2731
1764,Graduation,Single,33955.0,46,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0.0,3017
3277,Graduation,Divorced,49431.0,66,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0.0,3388
1911,Graduation,Together,67430.0,34,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0.0,3355
3924,PhD,Divorced,57912.0,56,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,0,0.0,2797
6147,Graduation,Divorced,25818.0,50,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0.0,3312
6619,Graduation,Married,38415.0,43,1,1,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0.0,3236
6271,PhD,Married,50870.0,69,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0.0,2703
11112,Graduation,Together,70713.0,55,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0.0,3266
313,Graduation,Widow,73455.0,53,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,0.0,2937
4654,Graduation,Together,75114.0,29,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0.0,2927
8996,PhD,Married,,64,2,1,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0.0,3280
9855,PhD,Single,62000.0,69,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0.0,3001
4298,PhD,Together,20427.0,48,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0.0,2790
1627,2n Cycle,Divorced,77297.0,64,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0.0,3212
3266,Graduation,Married,42523.0,57,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0.0,2760
8299,PhD,Single,33996.0,32,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0.0,2984
125,2n Cycle,Together,53083.0,63,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,0,0.0,3103
3921,2n Cycle,Widow,28457.0,69,0,0,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0.0,3302
9964,Graduation,Single,61825.0,42,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0.0,3019
5675,PhD,Divorced,50611.0,61,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0.0,3326
9967,Graduation,Divorced,53034.0,47,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0.0,3088
3900,Graduation,Married,65685.0,49,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0.0,2785
9495,Graduation,Together,71853.0,39,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0.0,3110
9916,Graduation,Married,38998.0,67,1,1,92,34,1,14,0,0,5,3,2,0,3,8,1,0,0.0,3296
7419,Master,Divorced,27071.0,53,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0.0,2760
8717,PhD,Married,80427.0,46,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0.0,3348
